Date,Class,Transaction Category,Debit,Credit
08/05/2026,4005,In-Store Credit Card Tips,,231.21
08/05/2026,4005,Gift Card,28.76,
08/05/2026,4005,3rd Party - DoorDash,394.51,
08/05/2026,4005,3rd Party - UberEats,194.93,
08/05/2026,4005,Cash Over/Short Adjustment,0.39,
08/05/2026,4008,Subject to Tax,,3785.01
08/05/2026,4008,Register Audit,329,
08/05/2026,4008,Sales Tax,,369.05
08/05/2026,4008,In-Store Credit Card,1910.41,
08/05/2026,4008,Online Credit card,1266.51,
08/05/2026,4008,Online Gift Card,10,
08/05/2026,4008,Online Credit Card Tips,,36
08/05/2026,4008,In-Store Credit Card Tips,,112.92
08/05/2026,4008,Gift Card,50.2,
08/05/2026,4008,3rd Party - DoorDash,389.01,
08/05/2026,4008,3rd Party - GrubHub,15.53,
08/05/2026,4008,3rd Party - UberEats,332.95,
08/05/2026,4008,Cash Over/Short Adjustment,,0.63
08/05/2026,4009,Subject to Tax,,3302.75
08/05/2026,4009,Register Audit,252,
08/05/2026,4009,Sales Tax,,322.04
08/05/2026,4009,In-Store Credit Card,1756.35,
08/05/2026,4009,Online Credit card,835.45,
08/05/2026,4009,Online Credit Card Tips,,5
08/05/2026,4009,In-Store Credit Card Tips,,80.45
08/05/2026,4009,Gift Card,19.97,
08/05/2026,4009,3rd Party - DoorDash,404.46,
08/05/2026,4009,3rd Party - GrubHub,23.97,
08/05/2026,4009,3rd Party - UberEats,417.46,
08/05/2026,4009,Cash Over/Short Adjustment,0.58,
08/05/2026,4010,Subject to Tax,,2969.63
08/05/2026,4010,Register Audit,189,
08/05/2026,4010,Sales Tax,,289.62
08/05/2026,4010,In-Store Credit Card,1985.9,
08/05/2026,4010,Payout,20,
08/05/2026,4010,Online Credit card,601.71,
08/05/2026,4010,In-Store Credit Card Tips,,138.2
08/05/2026,4010,Gift Card,9.16,
08/05/2026,4010,3rd Party - DoorDash,188.43,
08/05/2026,4010,3rd Party - UberEats,402.84,
08/05/2026,4010,Cash Over/Short Adjustment,0.41,
08/05/2026,4015,Subject to Tax,,3374.17
08/05/2026,4015,Register Audit,336,
08/05/2026,4015,Sales Tax,,329.02
08/05/2026,4015,In-Store Credit Card,1893.73,
08/05/2026,4015,Online Credit card,1133.42,
08/05/2026,4015,Online Credit Card Tips,,29.05
08/05/2026,4015,In-Store Credit Card Tips,,131.69
08/05/2026,4015,Gift Card,30.01,
08/05/2026,4015,3rd Party - DoorDash,305.35,
08/05/2026,4015,3rd Party - UberEats,165.21,
08/05/2026,4015,Cash Over/Short Adjustment,0.21,
08/05/2026,4021,Subject to Tax,,3601.01
08/05/2026,4021,Register Audit,209,
08/05/2026,4021,Sales Tax,,350.95
08/05/2026,4021,In-Store Credit Card,1969.52,
08/05/2026,4021,Online Credit card,1009.6,
08/05/2026,4021,Online Gift Card,15.3,
08/05/2026,4021,Online Credit Card Tips,,11
08/05/2026,4021,In-Store Credit Card Tips,,141.74
08/05/2026,4021,Gift Card,8.26,
08/05/2026,4021,3rd Party - DoorDash,409.89,
08/05/2026,4021,3rd Party - UberEats,484.94,
08/05/2026,4021,Cash Over/Short Adjustment,,0.81
08/05/2026,4021,Register Audit Adjustment,,1
08/05/2026,4025,Subject to Tax,,4195.29
08/05/2026,4025,Register Audit,282,
08/05/2026,4025,Sales Tax,,409.02
08/05/2026,4025,In-Store Credit Card,2229.35,
08/05/2026,4025,Online Credit card,1232.37,
08/05/2026,4025,Online Gift Card,35.44,
08/05/2026,4025,Online Credit Card Tips,,16
08/05/2026,4025,In-Store Credit Card Tips,,135.65
08/05/2026,4025,Online Gift Card Tips,,3
08/05/2026,4025,Gift Card,23.21,
08/05/2026,4025,3rd Party - DoorDash,501.25,
08/05/2026,4025,3rd Party - GrubHub,40.48,
08/05/2026,4025,3rd Party - UberEats,414.52,
08/05/2026,4025,Cash Over/Short Adjustment,0.34,
08/05/2026,4027,Subject to Tax,,4612.5
08/05/2026,4027,Sales Tax,,449.63
08/05/2026,4027,In-Store Credit Card,2561.63,
08/05/2026,4027,Online Credit card,963.39,
08/05/2026,4027,In-Store Credit Card Tips,,135.81
08/05/2026,4027,Gift Card,29.97,
08/05/2026,4027,3rd Party - DoorDash,783.93,
08/05/2026,4027,3rd Party - GrubHub,54.98,
08/05/2026,4027,3rd Party - UberEats,421.34,
08/05/2026,4027,Cash Over/Short Adjustment,0.7,
08/05/2026,4027,Register Audit Adjustment,382,
08/05/2026,4034,Subject to Tax,,3159.36
08/05/2026,4034,Tax Exempt,,14.3
08/05/2026,4034,Register Audit,266,
08/05/2026,4034,Sales Tax,,308.03
08/05/2026,4034,In-Store Credit Card,1587.69,
08/05/2026,4034,Online Credit card,1046.27,
08/05/2026,4034,Online Credit Card Tips,,25
08/05/2026,4034,In-Store Credit Card Tips,,94.86
08/05/2026,4034,3rd Party - DoorDash,462.4,
08/05/2026,4034,3rd Party - GrubHub,115.35,
08/05/2026,4034,3rd Party - UberEats,124.43,
08/05/2026,4034,Cash Over/Short Adjustment,,0.59
08/05/2026,4036,Subject to Tax,,5487.84
08/05/2026,4036,Register Audit,378,
08/05/2026,4036,Sales Tax,,534.92
08/05/2026,4036,In-Store Credit Card,2811.94,
08/05/2026,4036,Payout,2.76,
08/05/2026,4036,Online Credit card,1298.91,
08/05/2026,4036,Online Gift Card,20,
08/05/2026,4036,Online Credit Card Tips,,12
08/05/2026,4036,In-Store Credit Card Tips,,174.89
08/05/2026,4036,3rd Party - DoorDash,845.32,
08/05/2026,4036,3rd Party - UberEats,852.88,
08/05/2026,4036,Cash Over/Short Adjustment,,0.16
08/05/2026,4042,Subject to Tax,,5246.48
08/05/2026,4042,Sales Tax,,511.5
08/05/2026,4042,In-Store Credit Card,2480.73,
08/05/2026,4042,Online Credit card,1937.21,
08/05/2026,4042,Online Gift Card,18.7,
08/05/2026,4042,Online Credit Card Tips,,44
08/05/2026,4042,In-Store Credit Card Tips,,147.34
08/05/2026,4042,Online Gift Card Tips,,1
08/05/2026,4042,3rd Party - DoorDash,1061.1,
08/05/2026,4042,3rd Party - UberEats,150.59,
08/05/2026,4042,Cash Over/Short Adjustment,0.99,
08/05/2026,4042,Register Audit Adjustment,301,
08/05/2026,4052,Subject to Tax,,4893.04
08/05/2026,4052,Register Audit,752,
08/05/2026,4052,Sales Tax,,476.99
08/05/2026,4052,In-Store Credit Card,2660.83,
08/05/2026,4052,Payout,60.52,
08/05/2026,4052,Online Credit card,1543.33,
08/05/2026,4052,Online Gift Card,9.82,
08/05/2026,4052,Online Credit Card Tips,,36
08/05/2026,4052,In-Store Credit Card Tips,,157.95
08/05/2026,4052,Gift Card,64.9,
08/05/2026,4052,3rd Party - DoorDash,443.83,
08/05/2026,4052,3rd Party - UberEats,28.96,
08/05/2026,4052,Cash Over/Short Adjustment,,0.21
08/05/2026,4061,Subject to Tax,,3206.2
08/05/2026,4061,Register Audit,376,
08/05/2026,4061,Sales Tax,,312.65
08/05/2026,4061,In-Store Credit Card,1836.16,
08/05/2026,4061,Online Credit card,1033.14,
08/05/2026,4061,Online Gift Card,15,
08/05/2026,4061,Online Credit Card Tips,,30
08/05/2026,4061,In-Store Credit Card Tips,,114.11
08/05/2026,4061,Online Gift Card Tips,,0.07
08/05/2026,4061,Gift Card,25,
08/05/2026,4061,3rd Party - DoorDash,350.06,
08/05/2026,4061,3rd Party - UberEats,28.18,
08/05/2026,4061,Cash Over/Short Adjustment,,0.51
08/05/2026,4074,Subject to Tax,,2783.1
08/05/2026,4074,Register Audit,179,
08/05/2026,4074,Sales Tax,,271.43
08/05/2026,4074,In-Store Credit Card,1681.84,
08/05/2026,4074,Online Credit card,694.36,
08/05/2026,4074,Online Credit Card Tips,,21.36
08/05/2026,4074,In-Store Credit Card Tips,,100.47
08/05/2026,4074,3rd Party - DoorDash,406.11,
08/05/2026,4074,3rd Party - UberEats,215.37,
08/05/2026,4074,Cash Over/Short Adjustment,,0.32
08/05/2026,5042,Subject to Tax,,3269.5
08/05/2026,5042,3rd Party Tax Exempt,,450.21
08/05/2026,5042,Register Audit,394,
08/05/2026,5042,Sales Tax,,225.15
08/05/2026,5042,In-Store Credit Card,1794.92,
08/05/2026,5042,Online Credit card,1515.42,
08/05/2026,5042,Online Credit Card Tips,,86
08/05/2026,5042,In-Store Credit Card Tips,,123.01
08/05/2026,5042,3rd Party - DoorDash,257.15,
08/05/2026,5042,3rd Party - UberEats,193.06,
08/05/2026,5042,Cash Over/Short Adjustment,,0.68
08/05/2026,5043,Subject to Tax,,5191.65
08/05/2026,5043,Non-Taxable Sales,,25
08/05/2026,5043,3rd Party Tax Exempt,,1275.45
08/05/2026,5043,Register Audit,694,
08/05/2026,5043,Sales Tax,,357.84
08/05/2026,5043,In-Store Credit Card,3195.42,
08/05/2026,5043,Payout,6.42,
08/05/2026,5043,Online Credit card,1891.57,
08/05/2026,5043,Online Gift Card,21.03,
08/05/2026,5043,Online Credit Card Tips,,60.74
08/05/2026,5043,In-Store Credit Card Tips,,193.64
08/05/2026,5043,Gift Card,20,
08/05/2026,5043,3rd Party - DoorDash,791.1,
08/05/2026,5043,3rd Party - UberEats,484.35,
08/05/2026,5043,Cash Over/Short Adjustment,0.58,
08/05/2026,5049,Subject to Tax,,4364.1
08/05/2026,5049,Non-Taxable Sales,,15
08/05/2026,5049,3rd Party Tax Exempt,,395.8
08/05/2026,5049,Register Audit,335,
08/05/2026,5049,Sales Tax,,354.82
08/05/2026,5049,In-Store Credit Card,3614.49,
08/05/2026,5049,Online Credit card,919.97,
08/05/2026,5049,Online Gift Card,25,
08/05/2026,5049,Online Credit Card Tips,,19
08/05/2026,5049,In-Store Credit Card Tips,,140.69
08/05/2026,5049,3rd Party - DoorDash,338.14,
08/05/2026,5049,3rd Party - UberEats,57.66,
08/05/2026,5049,Cash Over/Short Adjustment,,0.85
08/05/2026,5051,Subject to Tax,,3397.05
08/05/2026,5051,Non-Taxable Sales,,55.5
08/05/2026,5051,3rd Party Tax Exempt,,996.77
08/05/2026,5051,Register Audit,234,
08/05/2026,5051,Sales Tax,,234.23
08/05/2026,5051,In-Store Credit Card,2124.49,
08/05/2026,5051,Online Credit card,1471.64,
08/05/2026,5051,Online Credit Card Tips,,28
08/05/2026,5051,In-Store Credit Card Tips,,104.71
08/05/2026,5051,3rd Party - DoorDash,665,
08/05/2026,5051,3rd Party - UberEats,331.77,
08/05/2026,5051,Cash Over/Short Adjustment,,0.64
08/05/2026,5051,Register Audit Adjustment,,10
08/05/2026,5057,Subject to Tax,,3176.45
08/05/2026,5057,Non-Taxable Sales,,19
08/05/2026,5057,3rd Party Tax Exempt,,537.13
08/05/2026,5057,Register Audit,327,
08/05/2026,5057,Sales Tax,,252.07
08/05/2026,5057,In-Store Credit Card,2393.1,
08/05/2026,5057,Payout,10.99,
08/05/2026,5057,Online Credit card,871.63,
08/05/2026,5057,Online Gift Card,25,
08/05/2026,5057,Online Credit Card Tips,,29.14
08/05/2026,5057,In-Store Credit Card Tips,,174.69
08/05/2026,5057,Gift Card,23.76,
08/05/2026,5057,3rd Party - DoorDash,229.55,
08/05/2026,5057,3rd Party - UberEats,307.58,
08/05/2026,5057,Cash Over/Short Adjustment,,0.13
08/05/2026,5059,Subject to Tax,,2463.35
08/05/2026,5059,Non-Taxable Sales,,6
08/05/2026,5059,3rd Party Tax Exempt,,362.53
08/05/2026,5059,Sales Tax,,170.96
08/05/2026,5059,In-Store Credit Card,1995.88,
08/05/2026,5059,Online Credit card,575.91,
08/05/2026,5059,Online Credit Card Tips,,21
08/05/2026,5059,In-Store Credit Card Tips,,111.66
08/05/2026,5059,Gift Card,13.21,
08/05/2026,5059,3rd Party - DoorDash,328.81,
08/05/2026,5059,3rd Party - UberEats,33.72,
08/05/2026,5059,Cash Over/Short Adjustment,0.97,
08/05/2026,5059,Register Audit Adjustment,187,
08/05/2026,5062,Subject to Tax,,2331.3
08/05/2026,5062,Non-Taxable Sales,,30.5
08/05/2026,5062,3rd Party Tax Exempt,,489.51
08/05/2026,5062,Sales Tax,,161.51
08/05/2026,5062,In-Store Credit Card,1901.54,
08/05/2026,5062,Online Credit card,520.49,
08/05/2026,5062,Online Gift Card,22.76,
08/05/2026,5062,Online Credit Card Tips,,15
08/05/2026,5062,In-Store Credit Card Tips,,128.25
08/05/2026,5062,Gift Card,17.18,
08/05/2026,5062,3rd Party - DoorDash,363.72,
08/05/2026,5062,3rd Party - UberEats,125.79,
08/05/2026,5062,Cash Over/Short Adjustment,0.59,
08/05/2026,5062,Register Audit Adjustment,204,
08/05/2026,5101,Subject to Tax,,2742.9
08/05/2026,5101,Non-Taxable Sales,,8
08/05/2026,5101,3rd Party Tax Exempt,,362.95
08/05/2026,5101,Register Audit,250,
08/05/2026,5101,Sales Tax,,189.6
08/05/2026,5101,In-Store Credit Card,1941.68,
08/05/2026,5101,Payout,50.9,
08/05/2026,5101,Online Credit card,811.48,
08/05/2026,5101,Online Credit Card Tips,,25
08/05/2026,5101,In-Store Credit Card Tips,,112.99
08/05/2026,5101,Gift Card,25,
08/05/2026,5101,3rd Party - DoorDash,195.31,
08/05/2026,5101,3rd Party - GrubHub,12.84,
08/05/2026,5101,3rd Party - UberEats,154.8,
08/05/2026,5101,Cash Over/Short Adjustment,,0.57
08/05/2026,5112,Subject to Tax,,2102.5
08/05/2026,5112,Non-Taxable Sales,,16
08/05/2026,5112,3rd Party Tax Exempt,,562.8
08/05/2026,5112,Register Audit,267,
08/05/2026,5112,Sales Tax,,166.38
08/05/2026,5112,In-Store Credit Card,1175.21,
08/05/2026,5112,Payout,39.67,
08/05/2026,5112,Online Credit card,896.67,
08/05/2026,5112,Online Gift Card,12.69,
08/05/2026,5112,Online Credit Card Tips,,29
08/05/2026,5112,In-Store Credit Card Tips,,74.87
08/05/2026,5112,Online Gift Card Tips,,2
08/05/2026,5112,3rd Party - DoorDash,534.97,
08/05/2026,5112,3rd Party - UberEats,27.83,
08/05/2026,5112,Cash Over/Short Adjustment,,0.49
08/05/2026,5127,Subject to Tax,,3197.55
08/05/2026,5127,3rd Party Tax Exempt,,148.47
08/05/2026,5127,Register Audit,245,
08/05/2026,5127,Sales Tax,,251.63
08/05/2026,5127,In-Store Credit Card,2165.57,
08/05/2026,5127,Online Credit card,1209.48,
08/05/2026,5127,Online Credit Card Tips,,42
08/05/2026,5127,In-Store Credit Card Tips,,138.68
08/05/2026,5127,Gift Card,10,
08/05/2026,5127,3rd Party - DoorDash,121.41,
08/05/2026,5127,3rd Party - UberEats,27.06,
08/05/2026,5127,Cash Over/Short Adjustment,,0.19
08/05/2026,6021,Subject to Tax,,3491.96
08/05/2026,6021,Non-Taxable Sales,,36
08/05/2026,6021,3rd Party Tax Exempt,,25.68
08/05/2026,6021,Register Audit,263,
08/05/2026,6021,Sales Tax,,331.74
08/05/2026,6021,In-Store Credit Card,2091.07,
08/05/2026,6021,Payout,5.3,
08/05/2026,6021,Online Credit card,854.09,
08/05/2026,6021,Online Gift Card,14.9,
08/05/2026,6021,Online Credit Card Tips,,22.01
08/05/2026,6021,In-Store Credit Card Tips,,144.59
08/05/2026,6021,Gift Card,84.95,
08/05/2026,6021,3rd Party - DoorDash,658.2,
08/05/2026,6021,3rd Party - GrubHub,55.58,
08/05/2026,6021,3rd Party - UberEats,25.68,
08/05/2026,6021,Cash Over/Short Adjustment,,0.79
08/05/2026,6026,Subject to Tax,,2477.78
08/05/2026,6026,Non-Taxable Sales,,15
08/05/2026,6026,3rd Party Tax Exempt,,274.83
08/05/2026,6026,Register Audit,36,
08/05/2026,6026,Sales Tax,,148.7
08/05/2026,6026,In-Store Credit Card,1582.62,
08/05/2026,6026,Payout,72.2,
08/05/2026,6026,Online Credit card,593.99,
08/05/2026,6026,Online Credit Card Tips,,18.67
08/05/2026,6026,In-Store Credit Card Tips,,100.04
08/05/2026,6026,3rd Party - DoorDash,380.01,
08/05/2026,6026,3rd Party - GrubHub,94.49,
08/05/2026,6026,3rd Party - UberEats,274.83,
08/05/2026,6026,Cash Over/Short Adjustment,0.88,
08/05/2026,6032,Subject to Tax,,3845.19
08/05/2026,6032,Non-Taxable Sales,,38.5
08/05/2026,6032,3rd Party Tax Exempt,,134.93
08/05/2026,6032,Sales Tax,,230.77
08/05/2026,6032,In-Store Credit Card,2292.44,
08/05/2026,6032,Online Credit card,1159.58,
08/05/2026,6032,Online Gift Card,4.98,
08/05/2026,6032,Online Credit Card Tips,,18.84
08/05/2026,6032,In-Store Credit Card Tips,,161.2
08/05/2026,6032,Gift Card,11.08,
08/05/2026,6032,3rd Party - DoorDash,603.58,
08/05/2026,6032,3rd Party - GrubHub,71.28,
08/05/2026,6032,3rd Party - UberEats,134.93,
08/05/2026,6032,Cash Over/Short Adjustment,0.56,
08/05/2026,6032,Register Audit Adjustment,151,
08/05/2026,6037,Subject to Tax,,2714.7
08/05/2026,6037,Non-Taxable Sales,,10
08/05/2026,6037,Register Audit,316,
08/05/2026,6037,Sales Tax,,298.72
08/05/2026,6037,In-Store Credit Card,1740.92,
08/05/2026,6037,Payout,5.56,
08/05/2026,6037,Online Credit card,1073.83,
08/05/2026,6037,Online Gift Card,5.22,
08/05/2026,6037,Online Credit Card Tips,,45
08/05/2026,6037,In-Store Credit Card Tips,,125.42
08/05/2026,6037,Gift Card,10,
08/05/2026,6037,3rd Party - UberEats,41.95,
08/05/2026,6037,Cash Over/Short Adjustment,0.36,
08/05/2026,6039,Subject to Tax,,3149.73
08/05/2026,6039,Non-Taxable Sales,,13.5
08/05/2026,6039,3rd Party Tax Exempt,,309.53
08/05/2026,6039,Sales Tax,,188.97
08/05/2026,6039,In-Store Credit Card,1948.42,
08/05/2026,6039,Online Credit card,1004.58,
08/05/2026,6039,Online Credit Card Tips,,28
08/05/2026,6039,In-Store Credit Card Tips,,185.49
08/05/2026,6039,3rd Party - DoorDash,509.66,
08/05/2026,6039,3rd Party - GrubHub,35.1,
08/05/2026,6039,3rd Party - UberEats,309.53,
08/05/2026,6039,Cash Over/Short Adjustment,0.93,
08/05/2026,6039,Register Audit Adjustment,67,
08/05/2026,6044,Subject to Tax,,3322.01
08/05/2026,6044,Non-Taxable Sales,,16
08/05/2026,6044,Tax Exempt,,89.1
08/05/2026,6044,Sales Tax,,375.43
08/05/2026,6044,In-Store Credit Card,2015.49,
08/05/2026,6044,Online Credit card,1027.79,
08/05/2026,6044,Online Credit Card Tips,,33
08/05/2026,6044,In-Store Credit Card Tips,,102.2
08/05/2026,6044,Gift Card,25.92,
08/05/2026,6044,3rd Party - DoorDash,415.38,
08/05/2026,6044,Cash Over/Short Adjustment,0.16,
08/05/2026,6044,Register Audit Adjustment,453,
08/05/2026,6065,Subject to Tax,,2394.87
08/05/2026,6065,Non-Taxable Sales,,25
08/05/2026,6065,3rd Party Tax Exempt,,115.06
08/05/2026,6065,Sales Tax,,239.6
08/05/2026,6065,In-Store Credit Card,1267.59,
08/05/2026,6065,Online Credit card,1008.64,
08/05/2026,6065,Online Credit Card Tips,,25.9
08/05/2026,6065,In-Store Credit Card Tips,,91.48
08/05/2026,6065,3rd Party - DoorDash,153.19,
08/05/2026,6065,3rd Party - GrubHub,26.45,
08/05/2026,6065,3rd Party - UberEats,115.06,
08/05/2026,6065,Cash Over/Short Adjustment,0.98,
08/05/2026,6065,Register Audit Adjustment,320,
08/05/2026,6067,Subject to Tax,,3510.88
08/05/2026,6067,Non-Taxable Sales,,15
08/05/2026,6067,3rd Party Tax Exempt,,45.47
08/05/2026,6067,Sales Tax,,396.69
08/05/2026,6067,In-Store Credit Card,2065.35,
08/05/2026,6067,Online Credit card,1477.78,
08/05/2026,6067,Online Gift Card,25,
08/05/2026,6067,Online Credit Card Tips,,35
08/05/2026,6067,In-Store Credit Card Tips,,161.64
08/05/2026,6067,Online Gift Card Tips,,5
08/05/2026,6067,Gift Card,27.5,
08/05/2026,6067,3rd Party - DoorDash,330.13,
08/05/2026,6067,3rd Party - GrubHub,22.44,
08/05/2026,6067,3rd Party - UberEats,45.47,
08/05/2026,6067,Cash Over/Short Adjustment,0.01,
08/05/2026,6067,Register Audit Adjustment,176,
08/05/2026,6072,Subject to Tax,,4881.33
08/05/2026,6072,Non-Taxable Sales,,44
08/05/2026,6072,3rd Party Tax Exempt,,227.82
08/05/2026,6072,Register Audit,612,
08/05/2026,6072,Sales Tax,,575.99
08/05/2026,6072,In-Store Credit Card,3016.47,
08/05/2026,6072,Payout,51.9,
08/05/2026,6072,Online Credit card,1035.93,
08/05/2026,6072,Online Credit Card Tips,,17
08/05/2026,6072,In-Store Credit Card Tips,,168.01
08/05/2026,6072,3rd Party - DoorDash,906.58,
08/05/2026,6072,3rd Party - GrubHub,64.38,
08/05/2026,6072,3rd Party - UberEats,227.82,
08/05/2026,6072,Cash Over/Short Adjustment,,0.93
08/05/2026,6074,Subject to Tax,,2906.65
08/05/2026,6074,Non-Taxable Sales,,16.5
08/05/2026,6074,3rd Party Tax Exempt,,65.22
08/05/2026,6074,Sales Tax,,261.56
08/05/2026,6074,In-Store Credit Card,1913.25,
08/05/2026,6074,Online Credit card,1066.27,
